"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_1270772049221618106","House","Entire home/apt","3","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0041120971","-89.566321671","True","True","1270772049221618106","226098522","","","","0","0","0","0"
"abnb_1271131767875261866","House","Entire home/apt","2","8/1/2025","0.7","30","usd","1032","1066.4","49.14","0","6","21","9","1","Mexico","Yucatan","Merida","","Merida Oeste","","21.0003583827","-89.6475772584","True","True","1271131767875261866","657960564","","","","19507.98","928.95","19987.55","0"
"abnb_1271261353596731509","House","Entire home/apt","2","8/1/2025","0.290323","31","usd","414","414","46","0","3","9","22","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.9681778994","-89.672187818","True","True","1271261353596731509","583941233","","","","7690.47","854.5","7759.62","0"
"abnb_1271265913482677437","Apartment","Entire home/apt","3","8/1/2025","0.619048","21","usd","1241","1831.94","95.46","240","5","13","8","10","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.046225229","-89.631473336","True","True","1271265913482677437","526978454","","","","23260.37","1789.26","34336.2","4487"
"abnb_1271292391817987236","Condominium (condo)","Entire home/apt","1","8/1/2025","0.806452","31","usd","1245","1245","49.8","151","7","25","6","0","Mexico","Yucatan","Merida","","Temozon Norte","","21.0592344926","-89.614687802","True","True","1271292391817987236","153099282","","","","23534.03","941.36","23335.1","3101"
"abnb_1271872924784841509","House","Entire home/apt","5","8/1/2025","0.16129","31","usd","1679","1679","335.8","45","1","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.96805251","-89.6177117899","True","True","1271872924784841509","50386522","","","","31454.21","6290.84","31469.58","845"
"abnb_1272513131040489037","House","Entire home/apt","2","8/1/2025","0.580645","31","usd","1226","1226","68.11","254","6","18","13","0","Mexico","Yucatan","Merida","","","","21.021948375","-89.6915785305","True","True","1272513131040489037","658273992","","","","22932.73","1274.04","22978.98","4824"
"abnb_1272517454960250857","Apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9675217","-89.6342816","True","True","1272517454960250857","657641499","","","","0","0","0","0"
"abnb_1272523875574149149","House","Entire home/apt","2","8/1/2025","0.709677","31","usd","2025","2025","92.05","176","10","22","9","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9730004173","-89.6212402394","True","True","1272523875574149149","573026266","3896951","","Somar Hosting","38145.2","1733.87","37954.68","3432"
"abnb_1272526223680193674","Apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9670169699","-89.6345183034","True","True","1272526223680193674","657641499","","","","0","0","0","0"
"abnb_1272528184611134869","Apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9663816875","-89.6352341752","True","True","1272528184611134869","657641499","","","","0","0","0","0"
"abnb_1272588538968170758","House","Entire home/apt","4","8/1/2025","0","18","usd","0","147.14","0","0","0","0","27","4","Mexico","Yucatan","Merida","","Merida Oeste","","21.0026312296","-89.6503300178","True","True","1272588538968170758","74296061","","","","0","0","2757.85","0"
"abnb_1190992066198157061","House","Entire home/apt","3","8/1/2025","0","16","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9794479786","-89.6225881034","True","True","1190992066198157061","112187377","","","","0","0","0","0"
"abnb_1191348226643223479","Cabin","Entire home/apt","1","8/1/2025","0.464286","28","usd","341","377.53","26.23","0","6","13","15","3","Mexico","Yucatan","Merida","","Merida Sud","","20.9103159512","-89.6782712219","True","True","1191348226643223479","388336353","","","","6436.01","495.08","7076.15","0"
"abnb_1191355359666341479","Hotel","Private room","1","8/1/2025","0.193548","31","usd","301","301","50.17","24","5","6","25","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0358578135","-89.6277059242","True","True","1191355359666341479","586864555","","","","5667.76","944.63","5641.66","464"
"abnb_1191355382420373605","Hotel","Private room","1","8/1/2025","0.724138","29","usd","800","855.18","38.1","71","15","21","8","2","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0358016577","-89.6276929738","True","True","1191355382420373605","586864555","","","","15042.85","716.33","16028.67","1391"
"abnb_1191370842210129078","Hotel","Private room","1","8/1/2025","0.129032","31","usd","238","238","59.5","8","2","4","27","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0357973481","-89.6276760081","True","True","1191370842210129078","586864555","","","","4459.63","1114.91","4460.85","186"
"abnb_1191390185105841260","Hotel","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9702857","-89.6356657","True","True","1191390185105841260","586867818","","","","0","0","0","0"
"abnb_1191393829511703941","Hotel","Private room","1","8/1/2025","0.041667","24","usd","14","14","14","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9702857","-89.6356657","True","True","1191393829511703941","586867818","","","","270.84","270.84","262.4","0"
"abnb_36183351","Apartment","Entire home/apt","0","8/1/2025","0","26","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97818","-89.62174","True","True","36183351","128310478","4602379ha","","","0","0","0","0"
"abnb_21657898","Apartment","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9763841183","-89.6239838004","True","True","21657898","109187261","","","","0","0","0","0"
"abnb_21661850","Apartment","Entire home/apt","1","8/1/2025","1","5","usd","155","651","31","0","1","5","10","16","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98437","-89.61626","True","True","21661850","1839897","","","","2908.95","581.79","12201.73","0"
"abnb_23786569","House","Entire home/apt","2","8/1/2025","0.9","30","usd","2579","2664.97","95.52","297","9","27","3","1","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.024246","-89.577934","True","True","23786569","110522213","","","","48423.82","1793.47","49949.63","5700"
"abnb_32674028","Apartment","Entire home/apt","1","8/1/2025","0.064516","31","usd","88","88","44","0","2","2","29","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02182","-89.6386","True","True","32674028","181107684","","","","1636.28","818.14","1649.39","0"
"abnb_32677789","Casa particular (Cuba)","Private room","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.00076","-89.62284","True","True","32677789","224122965","","","","0","0","0","0"
"abnb_32692920","Townhouse","Entire home/apt","2","8/1/2025","0.482759","29","usd","880","940.69","62.86","103","5","14","15","2","Mexico","Yucatan","Merida","","97314","","20.99856","-89.68481","True","True","32692920","245819105","","","","16519.46","1179.96","17631.45","1961"
"abnb_32696169","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97914","-89.6189","True","True","32696169","32221997","4007878","","","0","0","0","0"
"abnb_30864387","Apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.9622997","-89.6418993","True","True","30864387","230731728","","","","0","0","0","0"
"abnb_35760272","House","Entire home/apt","5","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97723","-89.63463","True","True","35760272","184820923","","","","0","0","0","0"
"abnb_50002906","House","Entire home/apt","3","8/1/2025","0","25","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.975149","-89.621513","True","True","50002906","12652559","","","","0","0","0","0"
"abnb_50008527","House","Entire home/apt","2","8/1/2025","0.444444","9","usd","190","654.44","47.5","43","3","4","5","22","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02197","-89.57114","True","True","50008527","169879486","","","","3569.55","892.39","12266.28","831"
"abnb_53499496","House","Entire home/apt","2","8/1/2025","0.448276","29","usd","711","760.03","54.69","0","7","13","16","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9880842752","-89.6153997796","True","True","53499496","432770951","","","","13399.23","1030.71","14245.33","0"
"abnb_53500579","House","Entire home/apt","2","8/1/2025","0.290323","31","usd","512","512","56.89","130","3","9","22","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97212","-89.63318","True","True","53500579","78119963","4258576","","","9605.54","1067.28","9596.44","2441"
"abnb_53501284","House","Entire home/apt","2","8/1/2025","0.935484","31","usd","1646","1646","56.76","187","7","29","2","0","Mexico","Yucatan","Merida","","","","20.983179","-89.542313","True","True","53501284","119944657","","","","31093.15","1072.18","30851.06","3734"
"abnb_53515961","House","Entire home/apt","3","8/1/2025","0.483871","31","usd","2110","2110","140.67","201","10","15","16","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9824","-89.61707","True","True","53515961","96694738","","","","39620.13","2641.34","39547.84","3828"
"abnb_50620624","Boutique hotel","Private room","1","8/1/2025","0","0","usd","0","219.35","0","0","0","0","6","25","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.974092","-89.626839","True","True","50620624","147358139","","","","0","0","4111.37","0"
"abnb_50624049","House","Entire home/apt","1","8/1/2025","0.645161","31","usd","1482","1482","74.1","101","13","20","11","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98013","-89.62715","True","True","50624049","148601214","","","Host / MarÃ­a","27706.99","1385.35","27777.2","1930"
"abnb_42328932","House","Entire home/apt","3","8/1/2025","0.935484","31","usd","3600","3600","124.14","495","10","29","2","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95922","-89.62947","True","True","42328932","781877","","","","67669","2333.41","67474.98","9353"
"abnb_633280289024636719","House","Entire home/apt","2","8/1/2025","0.1","30","usd","318","318","106","39","1","3","28","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97281","-89.60961","True","True","633280289024636719","165123209","","","","5960.65","1986.88","5960.29","747"
"abnb_633323236342062278","Loft","Entire home/apt","1","8/1/2025","0.7","30","usd","434","448.47","20.67","0","4","21","9","1","Mexico","Yucatan","Merida","","97314","","21.0009","-89.70689","True","True","633323236342062278","454192228","","","","8272.25","393.92","8405.68","0"
"abnb_634744886794377327","Condominium (condo)","Entire home/apt","3","8/1/2025","0.448276","29","usd","1315","1405.69","101.15","262","5","13","16","2","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.04178","-89.63409","True","True","634744886794377327","482048590","","","","24734.43","1902.65","26346.85","5032"
"abnb_634776152602494919","Apartment","Entire home/apt","2","8/1/2025","0.774194","31","usd","1067","1067","44.46","0","9","24","7","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98391","-89.6198","True","True","634776152602494919","111547267","","","Host / Alejandro","19835.19","826.47","19998.83","0"
"abnb_907406669401080390","Apartment","Entire home/apt","1","8/1/2025","0.666667","18","usd","611","1052.31","50.92","56","3","12","6","13","Mexico","Yucatan","Merida","","","","21.04239","-89.60095","True","True","907406669401080390","91105214","","","","11611.16","967.6","19723.44","1118"
"abnb_907450644601844503","Serviced apartment","Entire home/apt","1","8/1/2025","0.064516","31","usd","66","66","33","10","1","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97375","-89.62139","True","True","907450644601844503","508877561","","","","1254.3","627.15","1237.04","206"
"abnb_9077946","House","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.99932","-89.59904","True","True","9077946","2504824","","","","0","0","0","0"
"abnb_908077048692634660","House","Entire home/apt","3","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Oeste","","21.01052","-89.63431","True","True","908077048692634660","518619407","","","","0","0","0","0"
"abnb_923924021675158190","Hotel","Private room","1","8/1/2025","0.16129","31","usd","292","292","58.4","0","2","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97321","-89.62418","True","True","923924021675158190","355805199","","","","5464.53","1092.91","5472.97","0"
"abnb_924154198537158029","House","Entire home/apt","2","8/1/2025","0.071429","28","usd","154","167.14","77","28","1","2","27","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9955245","-89.6169697","True","True","924154198537158029","522637171","","","","2889.24","1444.62","3132.77","542"
"abnb_862424502977529001","House","Entire home/apt","3","8/1/2025","0.16129","31","usd","1005","1005","201","45","1","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9793349","-89.6251622","True","True","862424502977529001","508574429","","","","18833.15","3766.63","18836.77","860"
"abnb_862521324922758419","House","Entire home/apt","2","8/1/2025","0.206897","29","usd","273","291.83","45.5","20","3","6","23","2","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9462706","-89.6433804","True","True","862521324922758419","145872277","","","","5139.51","856.59","5469.74","444"
"abnb_862639696733422425","Loft","Entire home/apt","1","8/1/2025","0.580645","31","usd","599","599","33.28","38","4","18","13","0","Mexico","Yucatan","Merida","","","","21.00768","-89.68595","True","True","862639696733422425","158333862","","","","11250.79","625.04","11227.09","816"
"abnb_863183579966518008","House","Entire home/apt","2","8/1/2025","0.6","30","usd","1815","1875.5","100.83","120","5","18","12","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9798275","-89.6155081","True","True","863183579966518008","438203923","","","","33987.2","1888.18","35152.55","2238"
"abnb_863316604052274057","Loft","Entire home/apt","1","8/1/2025","0.111111","18","usd","70","70","35","10","1","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9919551513","-89.6276179649","True","True","863316604052274057","284406629","","","","1307.62","653.81","1312.01","186"
"abnb_879864936461883627","House","Private room","1","8/1/2025","0.645161","31","usd","484","484","24.2","0","7","20","11","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97012","-89.62739","True","True","879864936461883627","29746135","","","","9163.12","458.16","9071.64","0"
"abnb_880015656446042563","Boutique hotel","Private room","2","8/1/2025","0.258065","31","usd","470","470","58.75","42","2","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98822","-89.62444","True","True","880015656446042563","161874325","","","","8844.66","1105.58","8809.23","785"
"abnb_880474724511910964","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Sud Este","","20.91435","-89.62649","True","True","880474724511910964","501909528","","","","0","0","0","0"
"abnb_968198455091458393","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.0638487615","-89.6454877406","True","True","968198455091458393","286703781","","","","0","0","0","0"
"vrbo_755166","House","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97333","-89.62785","True","True","","","755166","","","0","0","0","0"
"vrbo_7564245ha","House","Entire home/apt","4","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98082","-89.62448","True","True","","","7564245ha","","","0","0","0","0"
"abnb_877464224895152480","Apartment","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0372004","-89.6212064","True","True","877464224895152480","505241302","","","","0","0","0","0"
"abnb_877679659048305616","House","Entire home/apt","1","8/1/2025","0","0","usd","0","182.7","0","0","0","0","1","30","Mexico","Yucatan","Merida","","97314","","20.99465","-89.70987","True","True","877679659048305616","231797340","","","","0","0","3424.35","0"
"abnb_878353853844051471","House","Entire home/apt","2","8/1/2025","1","29","usd","1262","1349.04","43.52","93","8","29","0","2","Mexico","Yucatan","Merida","","97314","","20.9985695551","-89.6850743307","True","True","878353853844051471","424185621","","","","23842.55","822.16","25285.12","2018"
"abnb_878476337824107223","Serviced apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","22","9","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9565070596","-89.6214861308","True","True","878476337824107223","511949143","","","","0","0","0","0"
"abnb_878522328257665702","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","97314","","21.00148","-89.7039","True","True","878522328257665702","511954917","","","","0","0","0","0"
"abnb_878534444061642817","Guest suite","Entire home/apt","1","8/1/2025","0.645161","31","usd","658","658","32.9","84","5","20","11","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98103","-89.63426","True","True","878534444061642817","143997177","","","","12583.8","629.19","12332.93","1778"
"abnb_1176233909578775356","House","Entire home/apt","2","8/1/2025","0.454545","11","usd","592","1668.36","118.4","74","2","5","6","20","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98336","-89.60944","True","True","1176233909578775356","50602287","","","","11099.26","2219.85","31270.2","1415"
"abnb_1176764026801318302","House","Private room","1","8/1/2025","0.258065","31","usd","333","333","41.63","42","3","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9789","-89.61765","True","True","1176764026801318302","384550682","","","","6269.04","783.63","6241.44","840"
"abnb_1176797441723267765","House","Private room","0","8/1/2025","0.210526","19","usd","149","149","37.25","30","2","4","27","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97894","-89.61702","True","True","1176797441723267765","384550682","","","","2779.43","694.86","2792.71","560"
"abnb_1176839589695909347","House","Private room","0","8/1/2025","0.451613","31","usd","539","539","38.5","118","8","14","17","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9793621","-89.6167259","True","True","1176839589695909347","384550682","","","","10083.35","720.24","10102.5","2242"
"abnb_1176873886971778067","House","Private room","2","8/1/2025","0.12","25","usd","153","189.72","51","15","1","3","22","6","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9793621","-89.6167259","True","True","1176873886971778067","384550682","","","","2888.67","962.89","3555.93","279"
"abnb_1176896952860000537","House","Private room","0","8/1/2025","0.115385","26","usd","123","123","41","12","1","3","28","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9793621","-89.6167259","True","True","1176896952860000537","384550682","","","","2325.78","775.26","2305.4","261"
"abnb_1176944780451112369","House","Entire home/apt","1","8/1/2025","0.258065","31","usd","850","850","106.25","83","5","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9743","-89.6167","True","True","1176944780451112369","571510590","","","","15975.9","1996.99","15931.59","1588"
"abnb_1176964329811463589","House","Private room","0","8/1/2025","0.153846","26","usd","174","174","43.5","30","2","4","27","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9793621","-89.6167259","True","True","1176964329811463589","384550682","","","","3252.14","813.04","3261.29","560"
"abnb_15073819","House","Entire home/apt","4","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97436","-89.61738","True","True","15073819","81494692","4444268ha","","","0","0","0","0"
"abnb_1402236203722945638","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.0215502114","-89.5473933474","True","True","1402236203722945638","171387568","","","","0","0","0","0"
"abnb_1402856197212644374","House","Entire home/apt","2","8/1/2025","0","27","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.028012101","-89.6135681509","True","True","1402856197212644374","463955838","","","","0","0","0","0"
"abnb_1403056063170706833","Apartment","Entire home/apt","2","8/1/2025","0.419355","31","usd","400","400","30.77","78","5","13","18","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.9719594197","-89.6689663172","True","True","1403056063170706833","672396405","","","","7532.95","579.46","7497.22","1487"
"abnb_1403738660042609575","Serviced apartment","Entire home/apt","1","8/1/2025","0.096774","31","usd","157","157","52.33","21","2","3","28","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9826838456","-89.6137247408","True","True","1403738660042609575","156043671","","","","2981.3","993.77","2942.66","412"
"abnb_19488258","House","Entire home/apt","1","8/1/2025","0.2","25","usd","185","185","37","10","1","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96061","-89.62906","True","True","19488258","134802456","","","","3471.4","694.28","3467.46","205"
"abnb_19500148","Apartment","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.0275363922","-89.6297988892","True","True","19500148","32293392","","","","0","0","0","0"
"abnb_34124579","Condominium (condo)","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.01961","-89.61346","True","True","34124579","139433107","","","","0","0","0","0"
"abnb_36762418","House","Entire home/apt","2","8/1/2025","0.645161","31","usd","1029","1029","51.45","205","8","20","11","0","Mexico","Yucatan","Merida","","Merida Oeste","","20.98874","-89.65523","True","True","36762418","276325676","","","","19281.44","964.07","19286.6","3890"
"abnb_36769601","Apartment","Entire home/apt","1","8/1/2025","0.258065","31","usd","452","452","56.5","68","3","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98872","-89.62982","True","True","36769601","275126708","","","","8516.83","1064.6","8471.86","1283"
"abnb_3678369","Bed & Breakfast","Private room","1","8/1/2025","0.354839","31","usd","421","421","38.27","0","4","11","20","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98833","-89.63169","True","True","3678369","18688733","","","","7854.09","714.01","7890.82","0"
"abnb_31023968","House","Entire home/apt","1","8/1/2025","0.129032","31","usd","128","128","32","12","1","4","27","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.97367","-89.67065","True","True","31023968","172917816","","","","2398.96","599.74","2399.11","224"
"abnb_31474782","House","Entire home/apt","2","8/1/2025","0.666667","18","usd","566","974.81","47.17","134","5","12","6","13","Mexico","Yucatan","Merida","","","","21.01716","-89.68822","True","True","31474782","169100931","","","","10600.82","883.4","18270.85","2588"
"abnb_31487188","Hotel","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.00022","-89.61495","True","True","31487188","187879147","","","","0","0","0","0"
"abnb_31496914","House","Private room","1","8/1/2025","0.258065","31","usd","390","390","48.75","0","6","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98964","-89.62251","True","True","31496914","88333507","","","","7345.02","918.13","7309.79","0"
"abnb_43816852","Apartment","Entire home/apt","1","8/1/2025","0.548387","31","usd","438","438","25.76","79","8","17","14","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02769","-89.62328","True","True","43816852","280067191","","","","8428.73","495.81","8209.46","1642"
"abnb_43826611","Loft","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.97813","-89.64835","True","True","43826611","38106695","","","","0","0","0","0"
"abnb_43832868","House","Entire home/apt","1","8/1/2025","0.727273","11","usd","470","1324.55","58.75","26","2","8","3","20","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99523","-89.62898","True","True","43832868","103610081","","","","8860.68","1107.59","24826.03","556"
"abnb_43834765","Apartment","Entire home/apt","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","97314","","21.00163","-89.70491","True","True","43834765","181831894","","","","0","0","0","0"
"abnb_39300901","Apartment","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","12","19","Mexico","Yucatan","Merida","","Merida Este","","20.96454","-89.60789","True","True","39300901","41775923","","","","0","0","0","0"
"abnb_39338437","Guest suite","Entire home/apt","1","8/1/2025","0.392857","28","usd","452","500.43","41.09","64","6","11","17","3","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99196","-89.60307","True","True","39338437","184644918","","","","8452.1","768.37","9379.54","1235"
"abnb_42200752","House","Entire home/apt","1","8/1/2025","0.933333","30","usd","1772","1831.07","63.29","142","7","28","2","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97212","-89.61236","True","True","42200752","129959053","","","","33302.07","1189.36","34319.85","2765"
"abnb_48420298","House","Private room","1","8/1/2025","0.111111","9","usd","26","63.56","26","0","1","1","17","13","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99249","-89.62439","True","True","48420298","343383933","","","","490.88","490.88","1191.22","0"
"abnb_48439540","Guest suite","Private room","1","8/1/2025","0","0","usd","0","4.78","0","0","0","0","29","2","Mexico","Yucatan","Merida","","97314","","20.98851","-89.70941","True","True","48439540","321062340","","","","0","0","89.68","0"
"abnb_48443833","Boutique hotel","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9704","-89.61834","True","True","48443833","172711522","","","","0","0","0","0"
"abnb_48445321","Boutique hotel","Private room","1","8/1/2025","0.129032","31","usd","291","291","72.75","0","1","4","27","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97116","-89.63135","True","True","48445321","5968153","","","","5436.06","1359.02","5454.23","0"
"abnb_48447265","Apartment","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98224","-89.62357","True","True","48447265","106562382","","","","0","0","0","0"
"abnb_706527395471739524","Townhouse","Entire home/apt","1","8/1/2025","1","14","usd","477","1056.19","34.07","28","1","14","0","17","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02646","-89.60937","True","True","706527395471739524","41408583","","","","8958.22","639.87","19796.22","546"
"abnb_707088302689926534","House","Entire home/apt","3","8/1/2025","0.4375","16","usd","1142","2212.61","163.14","176","4","7","9","15","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9767491866","-89.6204235444","True","True","707088302689926534","39714922","","","","21395.07","3056.44","41470.99","3295"
"abnb_707159022547966104","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Oeste","","20.99765","-89.64176","True","True","707159022547966104","437288213","","","","0","0","0","0"
"abnb_902393497927027904","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.0044113414","-89.5531775057","True","True","902393497927027904","233852925","","","","0","0","0","0"
"abnb_902856699598797714","House","Entire home/apt","4","8/1/2025","0.4","5","usd","278","1612.4","139","42","1","2","5","24","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.03139","-89.58384","True","True","902856699598797714","414384945","","","","5215.98","2607.99","30221.29","804"
"abnb_903123895952894769","Serviced apartment","Entire home/apt","1","8/1/2025","0.133333","30","usd","133","137.43","33.25","4","1","4","26","1","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0228653","-89.6060459","True","True","903123895952894769","517383015","","","","2521.81","630.45","2575.92","116"
"abnb_750822195623863519","Villa","Entire home/apt","4","8/1/2025","0.666667","24","usd","2551","3295.05","159.44","375","5","16","8","7","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.0086577063","-89.5820310339","True","True","750822195623863519","210018421","","","","47949.59","2996.85","61759.36","7242"
